Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
chisel:planks-jungle:11, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:12, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:13, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-jungle:14, Jungle Planks, tile.chisel.planks-jungle, true, net.minecraft.item.ItemStack
chisel:planks-acacia:0, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:1, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:2, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:3, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:4, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:5, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:6, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:7, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:8, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:9, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:10, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:11, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:12, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:13, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-acacia:14, Acacia Planks, tile.chisel.planks-acacia, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:0, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:1, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:2, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:3, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:4, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:5, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:6, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:7, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:8, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:9, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:10, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:11, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:12, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:13, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:planks-dark-oak:14, Dark Oak Planks, tile.chisel.planks-dark-oak, true, net.minecraft.item.ItemStack
chisel:blockplatinum:0, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:1, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:2, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:3, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:4, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:5, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:blockplatinum:6, Block of Platinum, tile.chisel.blockPlatinum, true, net.minecraft.item.ItemStack
chisel:prismarine:0, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:1, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:2, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:3, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:4, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:5, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:6, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:7, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:8, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:9, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:10, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:11, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:12, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:13, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:14, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine:15, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:0, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:1, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:2, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:3, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:4, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:5, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:6, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:7, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:8, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine1:9, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine2:0, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine2:1, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine2:2, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine2:3, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine2:4, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:prismarine2:5, Prismarine, tile.chisel.prismarine, true, net.minecraft.item.ItemStack
chisel:quartz:0, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:1, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:2, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:3, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:4, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:5, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:6, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:7, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:8, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:9, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:10, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:11, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:12, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:13, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:14, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz:15, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:0, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:1, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:2, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:3, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:4, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:5, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:6, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:7, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:8, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:9, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:10, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:11, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:12, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:13, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:14, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:quartz1:15, Block of Quartz, tile.chisel.quartz, true, net.minecraft.item.ItemStack
chisel:redstone:0, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:1, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:2, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:3, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:4, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:5, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:6, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:7, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:8, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:9, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:10, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:11, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:12, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:13, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:14, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone:15, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:0, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:1, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:2, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:3, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:4, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:5, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:6, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:7, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:8, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:9, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:10, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:redstone1:11, Block of Redstone, tile.chisel.redstone, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:0, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:1, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:2, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:3, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:4, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:5, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:6, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:7, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:8, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:9, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:10, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:11, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:12, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:13, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:14, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow:15, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow1:0, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow1:1, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow1:2, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow1:3, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow1:4, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow1:5, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow1:6, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow1:7, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow1:8, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow1:9, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow2:0, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow2:1, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow2:2, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow2:3, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow2:4, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow2:5, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstoneyellow2:6, Sandstone, tile.chisel.sandstoneyellow, true, net.minecraft.item.ItemStack
chisel:sandstonered:0, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:1, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:2, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:3, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:4, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:5, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:6, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:7, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:8, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:9, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:10, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:11, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:12, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:13, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:14, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered:15, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered1:0, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered1:1, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered1:2, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered1:3, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered1:4, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered1:5, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered1:6, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered1:7, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered1:8, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered1:9, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered2:0, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered2:1, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered2:2, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered2:3, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered2:4, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered2:5, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstonered2:6, Red Sandstone, tile.chisel.sandstonered, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:0, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:1, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:2, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:3, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:4, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:5, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:6, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:7, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:8, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:9, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:10, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:11, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:12, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:13, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:14, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:sandstone-scribbles:15, Sandstone Scribbles, tile.chisel.sandstone-scribbles, true, net.minecraft.item.ItemStack
chisel:blocksilver:0, Block of Silver, tile.chisel.blockSilver, true, net.minecraft.item.ItemStack
chisel:blocksilver:1, Block of Silver, tile.chisel.blockSilver, true, net.minecraft.item.ItemStack
chisel:blocksilver:2, Block of Silver, tile.chisel.blockSilver, true, net.minecraft.item.ItemStack
chisel:blocksilver:3, Block of Silver, tile.chisel.blockSilver, true, net.minecraft.item.ItemStack
chisel:blocksilver:4, Block of Silver, tile.chisel.blockSilver, true, net.minecraft.item.ItemStack
chisel:blocksilver:5, Block of Silver, tile.chisel.blockSilver, true, net.minecraft.item.ItemStack
chisel:blocksilver:6, Block of Silver, tile.chisel.blockSilver, true, net.minecraft.item.ItemStack
chisel:blocksteel:0, Block of Steel, tile.chisel.blockSteel, true, net.minecraft.item.ItemStack
chisel:blocksteel:1, Block of Steel, tile.chisel.blockSteel, true, net.minecraft.item.ItemStack
chisel:blocksteel:2, Block of Steel, tile.chisel.blockSteel, true, net.minecraft.item.ItemStack
chisel:blocksteel:3, Block of Steel, tile.chisel.blockSteel, true, net.minecraft.item.ItemStack
chisel:blocksteel:4, Block of Steel, tile.chisel.blockSteel, true, net.minecraft.item.ItemStack
chisel:blocksteel:5, Block of Steel, tile.chisel.blockSteel, true, net.minecraft.item.ItemStack
chisel:blocksteel:6, Block of Steel, tile.chisel.blockSteel, true, net.minecraft.item.ItemStack
chisel:stonebrick:0, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:1, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:2, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:3, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:4, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:5, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:6, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:7, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:8, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:9, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:10, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:11, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:12, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:13, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:14, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick:15, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick1:0, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick1:1, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick1:2, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick1:3, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick1:4, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick1:5, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick1:6, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick1:7, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick1:8, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick1:9, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick2:0, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick2:1, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick2:2, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick2:3, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick2:4, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick2:5, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick2:6, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:stonebrick2:7, Chiseled Stone, tile.chisel.stonebrick, true, net.minecraft.item.ItemStack
chisel:technical:0, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:1, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:2, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:3, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:4, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:5, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:6, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:7, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:8, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:9, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:10, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:11, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
chisel:technical:12, Factory Block, tile.chisel.technical, true, net.minecraft.item.ItemStack
